Title	URL	Abstract views	PDF views	Original submission	Current submission
Collective action and the collaborative brain	http://biorxiv.org/content/early/2014/10/28/009746	139	17	2014_10_28	2014_10_28
Genome-wide association study of carbon and nitrogen metabolism in the maize nested association mapping population	http://biorxiv.org/content/early/2014/10/28/010785	175	18	2014_10_28	2014_10_28
FORMAL: A model to identify organisms present in metagenomes using Monte Carlo Simulation	http://biorxiv.org/content/early/2014/10/28/010801	339	63	2014_10_28	2014_10_28
A framework for the analysis of symmetric and asymmetric divisions in developmental processes	http://biorxiv.org/content/early/2014/10/28/010835	272	49	2014_10_28	2014_10_28
Applying Geospatial Semantic Array Programming for a Reproducible Set of Bioclimatic Indices in Europe	http://biorxiv.org/content/early/2014/10/27/009589	56	34	2014_10_16	2014_10_27
DNA methylation and gene expression dynamics during cotton ovule and fiber development	http://biorxiv.org/content/early/2014/10/27/010702	173	19	2014_10_27	2014_10_27
Extensive capsule locus variation and large-scale genomic recombination within the Klebsiella pneumoniae clonal complex 258/11.	http://biorxiv.org/content/early/2014/10/27/010769	237	23	2014_10_27	2014_10_27
Transcriptome Sequencing Reveals Widespread Gene-Gene and Gene-Environment Interactions	http://biorxiv.org/content/early/2014/10/27/010546	1182	260	2014_10_19	2014_10_27
Using 2k + 2 bubble searches to find SNPs in k-mer graphs	http://biorxiv.org/content/early/2014/10/27/004507	177	35	2014_04_24	2014_10_27
Bayesian mixture analysis for metagenomic community profiling.	http://biorxiv.org/content/early/2014/10/27/007476	330	45	2014_07_25	2014_10_27
Extrapolating histone marks across developmental stages, tissues, and species: an enhancer prediction case study	http://biorxiv.org/content/early/2014/10/25/010710	342	59	2014_10_25	2014_10_25
Interplay of TGFb superfamily members governs optic fissure closure	http://biorxiv.org/content/early/2014/10/24/010652	67	8	2014_10_24	2014_10_24
Deciphering the genetic and transcriptional basis of cross-stress responses in Escherichia coli under complex evolutionary scenarios	http://biorxiv.org/content/early/2014/10/24/010595	281	58	2014_10_22	2014_10_24
Genome-Wide Mapping In A House Mouse Hybrid Zone Reveals Hybrid Sterility Loci And Dobzhansky-Muller Interactions	http://biorxiv.org/content/early/2014/10/24/009373	271	57	2014_09_18	2014_10_24
Bonsai: An event-based framework for processing and controlling data streams	http://biorxiv.org/content/early/2014/10/24/006791	384	157	2014_10_23	2014_10_24
Long-read, whole genome shotgun sequence data for five model organisms	http://biorxiv.org/content/early/2014/10/23/008037	1251	227	2014_08_15	2014_10_23
A systematic survey of an intragenic epistatic landscape	http://biorxiv.org/content/early/2014/10/23/010645	562	116	2014_10_23	2014_10_23
Automated placement of stereotactic injections using a laser scan of the skull	http://biorxiv.org/content/early/2014/10/22/010603	113	21	2014_10_22	2014_10_22
A theoretical justification for single molecule peptide sequencing	http://biorxiv.org/content/early/2014/10/22/010587	420	78	2014_10_22	2014_10_22
Heterochrony explains convergent testis evolution in primates	http://biorxiv.org/content/early/2014/10/21/010553	582	146	2014_10_21	2014_10_21
High-field Functional Magnetic Resonance Imaging of Vocalization Processing in Marmosets	http://biorxiv.org/content/early/2014/10/20/010561	165	42	2014_10_20	2014_10_20
Rapid Core-Genome Alignment and Visualization for Thousands of Intraspecific Microbial Genomes	http://biorxiv.org/content/early/2014/10/20/007351	1009	281	2014_07_22	2014_10_20
Effect sizes and standardization in neighborhood models of forest stands	http://biorxiv.org/content/early/2014/10/20/010520	95	17	2014_10_20	2014_10_20
Stable heteroplasmy at the single cell level is facilitated by inter-cellular exchange of mtDNA	http://biorxiv.org/content/early/2014/10/20/007005	455	90	2014_07_23	2014_10_20
Cooperative development of logical modelling standards and tools with CoLoMoTo	http://biorxiv.org/content/early/2014/10/19/010504	179	43	2014_10_19	2014_10_19
GalDrive: Pipeline for comparative identification of driver mutations using the Galaxy framework	http://biorxiv.org/content/early/2014/10/19/010538	323	38	2014_10_19	2014_10_19
Integrative Genome-wide Analysis of the Determinants of RNA Splicing in Kidney Renal Clear Cell Carcinoma	http://biorxiv.org/content/early/2014/10/19/010256	361	47	2014_10_19	2014_10_19
Ancestry Composition: A Novel, Efficient Pipeline for Ancestry Deconvolution	http://biorxiv.org/content/early/2014/10/18/010512	813	377	2014_10_18	2014_10_18
Using more than the oldest fossils: Dating Osmundaceae by three Bayesian clock approaches	http://biorxiv.org/content/early/2014/10/17/010496	131	56	2014_10_17	2014_10_17
Making sense of RNA-Seq data: from low-level processing to functional analysis	http://biorxiv.org/content/early/2014/10/17/010488	1159	430	2014_10_17	2014_10_17
Matchmaker, Matchmaker, Make Me a Match: Migration of Populations via Marriages in the Past	http://biorxiv.org/content/early/2014/10/16/000257	9	52	2014_08_16	2014_10_16
Antimicrobial peptides play a functional role in bumblebee anti-trypanosome defense	http://biorxiv.org/content/early/2014/10/16/010413	162	17	2014_10_16	2014_10_16
An open framework for biodiversity databases	http://biorxiv.org/content/early/2014/10/16/010405	217	67	2014_10_16	2014_10_16
Publishing DisGeNET as Nanopublications	http://biorxiv.org/content/early/2014/10/16/010397	283	42	2014_10_16	2014_10_16
Panpulmonate habitat transitions: tracing the evolution of Acochlidia (Heterobranchia,Gastropoda)	http://biorxiv.org/content/early/2014/10/15/010322	108	25	2014_10_15	2014_10_15
Predicting growth conditions from internal metabolic fluxes in an in-silico model of E. coli	http://biorxiv.org/content/early/2014/10/14/002287	222	18	2014_01_31	2014_10_14
A high resolution 7-Tesla resting-state fMRI test-retest dataset with cognitive and physiological measures	http://biorxiv.org/content/early/2014/10/14/008706	271	58	2014_09_3	2014_10_14
A simple method for constructing magnetic Escherichia coli	http://biorxiv.org/content/early/2014/10/10/010249	303	58	2014_10_10	2014_10_10
Massive bursts of transposable element activity in Drosophila	http://biorxiv.org/content/early/2014/10/10/010231	712	173	2014_10_10	2014_10_10
Association Mapping across Numerous Traits Reveals Patterns of Functional Variation in Maize	http://biorxiv.org/content/early/2014/10/10/010207	282	254	2014_10_10	2014_10_10
Inferring tree causal models of cancer progression with probability raising	http://biorxiv.org/content/early/2014/10/10/000919	14	67	2014_08_26	2014_10_10
Pollinators, pests and soil properties interactively shape oilseed rape yield	http://biorxiv.org/content/early/2014/10/09/010181	163	42	2014_10_09	2014_10_09
Quantification of GC-biased gene conversion in the human genome	http://biorxiv.org/content/early/2014/10/09/010173	450	86	2014_10_09	2014_10_09
Epithelial flow into the optic cup facilitated by suppression of BMP drives eye morphogenesis	http://biorxiv.org/content/early/2014/10/08/010165	86	41	2014_10_08	2014_10_08
Inference of interactions between chromatin modifiers and histone modifications: from ChIP-Seq data to chromatin-signaling	http://biorxiv.org/content/early/2014/10/08/010132	269	69	2014_10_08	2014_10_08
Selective corticostriatal plasticity during acquisition of an auditory discrimination task	http://biorxiv.org/content/early/2014/10/08/010066	202	70	2014_10_6	2014_10_08
State-dependent information processing in gene regulatory networks	http://biorxiv.org/content/early/2014/10/08/010124	129	45	2014_10_08	2014_10_08
The projection of a test genome onto a reference population and applications to humans and archaic hominins	http://biorxiv.org/content/early/2014/10/08/008805	375	125	2014_09_4	2014_10_08
Use of OWL within the Gene Ontology	http://biorxiv.org/content/early/2014/10/07/010090	236	29	2014_10_07	2014_10_07
Microbial community composition and diversity via 16S rRNA gene amplicons: evaluating the Illumina platform	http://biorxiv.org/content/early/2014/10/06/010058	478	128	2014_10_06	2014_10_06
Skip and bin: pervasive alternative splicing triggers degradation by nuclear RNA surveillance in fission yeast	http://biorxiv.org/content/early/2014/10/06/010033	246	37	2014_10_06	2014_10_06
Predicting Future Forest Ranges Using Array-based Geospatial Semantic Modelling	http://biorxiv.org/content/early/2014/10/06/009597	43	20	2014_09_25	2014_10_06
Human genetics and clinical aspects of neurodevelopmental disorders	http://biorxiv.org/content/early/2014/10/06/000687	24	62	2014_06_22	2014_10_06
Leveraging ancestry to improve causal variant identification in exome sequencing for monogenic disorders	http://biorxiv.org/content/early/2014/10/04/010017	309	86	2014_10_04	2014_10_04
A continuum of specialists and generalists in empirical communities	http://biorxiv.org/content/early/2014/10/03/009985	290	108	2014_10_03	2014_10_03
Ongoing worldwide homogenization of human pathogens	http://biorxiv.org/content/early/2014/10/03/009977	510	85	2014_10_03	2014_10_03
Fitting the Balding-Nichols model to forensic databases	http://biorxiv.org/content/early/2014/10/03/009969	237	56	2014_10_03	2014_10_03
Deep Sequencing revealed "Plant Like Transcripts" in mosquito Anopheles culicifacies: an Evolutionary Puzzle	http://biorxiv.org/content/early/2014/10/03/010009	208	58	2014_10_03	2014_10_03
Shifts in stability and control effectiveness during evolution of Paraves support aerial maneuvering hypotheses for flight origins	http://biorxiv.org/content/early/2014/10/03/001750	59	60	2014_07_11	2014_10_03
Phinch: An interactive, exploratory data visualization framework for –Omic datasets	http://biorxiv.org/content/early/2014/10/03/009944	700	369	2014_10_03	2014_10_03
Crowdsourcing RNA structural alignments with an online computer game	http://biorxiv.org/content/early/2014/10/03/009902	446	255	2014_10_03	2014_10_03
Inference of evolutionary forces acting on human biological pathways	http://biorxiv.org/content/early/2014/10/03/009928	455	92	2014_10_03	2014_10_03
Explaining the hierarchy of visual representational geometries by remixing of features from many computational vision models	http://biorxiv.org/content/early/2014/10/03/009936	176	41	2014_10_03	2014_10_03
DevoWorm: differentiation waves and computation in C. elegans embryogenesis	http://biorxiv.org/content/early/2014/10/03/009993	124	24	2014_10_03	2014_10_03
Natural CMT2 variation is associated with genome-wide methylation changes and temperature seasonality	http://biorxiv.org/content/early/2014/10/03/004119	176	127	2014_04_10	2014_10_03
Systematic identification of cancer driving signaling pathways based on mutual exclusivity of genomic alterations	http://biorxiv.org/content/early/2014/10/02/009878	265	101	2014_10_02	2014_10_02
Diversifying mechanisms in the on-farm evolution of crop mixtures	http://biorxiv.org/content/early/2014/10/02/009829	128	24	2014_10_02	2014_10_02
The Drosophila Genome Nexus: a population genomic resource of 605 Drosophila melanogaster genomes, including 197 genomes from a single ancestral range population	http://biorxiv.org/content/early/2014/10/02/009886	635	207	2014_10_02	2014_10_02
Expertly validated models suggest responses to climate change are related to species traits: a phylogenetically-controlled analysis of the Order Lagomorpha	http://biorxiv.org/content/early/2014/10/01/001826	53	334	2014_01_14	2014_10_01
Quantitative differences in developmental profiles of spontaneous activity in cortical and hippocampal cultures	http://biorxiv.org/content/early/2014/10/01/009845	193	48	2014_10_01	2014_10_01
Human Cytomegalovirus Intrahost Evolution--A New Avenue for Understanding and Controlling Herpesvirus Infections	http://biorxiv.org/content/early/2014/09/30/009571	198	5	2014_09_25	2014_09_30
Analysis of geographic patterns of molecular, morphological, and bioclimatic variation to evaluate hypotheses of species boundaries in the South American montane genus Escallonia (Escalloniaceae)	http://biorxiv.org/content/early/2014/09/30/009811	74	7	2014_09_30	2014_09_30
U2AF1 mutations alter splice site recognition in hematological malignancies	http://biorxiv.org/content/early/2014/09/29/001107	203	133	2014_06_28	2014_09_29
U2AF1 mutations alter splice site recognition in hematological malignancies	http://biorxiv.org/content/early/2014/09/29/001107	203	133	2014_06_28	2014_09_29
On the prospect of identifying adaptive loci in recently bottlenecked populations	http://biorxiv.org/content/early/2014/09/29/009456	583	110	2014_09_24	2014_09_29
Unravelling the diversity behind Ophiocordyceps unilateralis complex: Three new species of Zombie-Ant fungus from Brazilian Amazon	http://biorxiv.org/content/early/2014/09/29/003806	151	390	2014_06_3	2014_09_29
On Modeling the Macroecology of Baleen Whale Migration	http://biorxiv.org/content/early/2014/09/28/009753	66	8	2014_09_28	2014_09_28
Cooperative riboregulation in living cells through allosteric programming of toehold activation	http://biorxiv.org/content/early/2014/09/27/009688	153	20	2014_09_26	2014_09_27
